L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.471618,0.69376,0.694127,0.65825,0.853924,1.077811,1.074737,1.036283,0.578334,0.54683,0.594853,0.655625,0.413712,0.430398,0.381471,0.332045,0.081755,0.053059,0.060165,0.039166,0.074288,0.094595,0.103788,0.069664
0.468539,0.690664,0.691015,0.65508,0.858613,1.082209,1.079194,1.041222,0.578281,0.546853,0.594877,0.655634,0.413451,0.43065,0.381681,0.332139,0.081919,0.053019,0.060113,0.039139,0.074027,0.096512,0.105668,0.071178
0.465467,0.687574,0.687907,0.651913,0.862983,1.086298,1.083333,1.045812,0.578223,0.546879,0.594901,0.655641,0.413275,0.43092,0.381902,0.332266,0.082094,0.052978,0.060062,0.039113,0.073787,0.098321,0.107434,0.072595
0.462401,0.684493,0.684804,0.648747,0.867023,1.090072,1.087147,1.050037,0.578159,0.546908,0.594925,0.655647,0.413187,0.431202,0.38213,0.332426,0.082282,0.052937,0.060011,0.039087,0.073559,0.099999,0.109062,0.073894
0.459344,0.681419,0.681706,0.645584,0.87072,1.093524,1.090626,1.053883,0.578091,0.546941,0.594949,0.655651,0.413191,0.43149,0.38236,0.332616,0.082484,0.052896,0.059961,0.039061,0.073336,0.101525,0.110529,0.07505
0.456294,0.678354,0.678613,0.642424,0.874062,1.096645,1.093761,1.057338,0.578019,0.546978,0.594974,0.655653,0.413284,0.43178,0.382591,0.332834,0.082703,0.052855,0.059911,0.039037,0.073112,0.102877,0.111815,0.076045
0.453252,0.675295,0.675525,0.639266,0.877039,1.099428,1.096547,1.060391,0.577946,0.54702,0.594999,0.655653,0.413466,0.432069,0.382821,0.333077,0.08294,0.052816,0.05986,0.039013,0.072883,0.104035,0.112899,0.076861
0.450218,0.672241,0.672441,0.636111,0.879642,1.101869,1.098978,1.063033,0.577873,0.547064,0.595023,0.655652,0.413729,0.432356,0.383051,0.333345,0.083196,0.052778,0.059809,0.038991,0.072646,0.104977,0.113765,0.077484
0.447193,0.669191,0.669361,0.632959,0.881863,1.103961,1.10105,1.065261,0.577801,0.54711,0.595048,0.65565,0.414064,0.43264,0.383283,0.333633,0.083474,0.052741,0.059756,0.03897,0.072401,0.105685,0.114397,0.077906
0.444175,0.666143,0.666283,0.62981,0.883698,1.105701,1.102763,1.067071,0.577732,0.547156,0.595073,0.655646,0.414461,0.432923,0.383519,0.33394,0.083775,0.052704,0.059702,0.03895,0.072147,0.106141,0.114781,0.078119
0.441166,0.663094,0.663208,0.626663,0.885142,1.107088,1.104118,1.068466,0.577667,0.547203,0.595097,0.655643,0.414906,0.433207,0.383765,0.334264,0.084099,0.052668,0.059648,0.038931,0.071889,0.106331,0.114909,0.07812
0.438163,0.660045,0.660134,0.623519,0.886196,1.108124,1.105119,1.069452,0.577608,0.54725,0.595122,0.655639,0.415387,0.433496,0.384024,0.334603,0.08445,0.052632,0.059592,0.038913,0.07163,0.106243,0.114772,0.07791
0.435168,0.656994,0.657061,0.620377,0.886865,1.108811,1.105774,1.070037,0.577557,0.547297,0.595146,0.655636,0.415889,0.433795,0.384303,0.334955,0.084826,0.052597,0.059536,0.038897,0.071378,0.105867,0.114369,0.077492
0.43218,0.65394,0.653989,0.617237,0.887156,1.109157,1.106096,1.070236,0.577514,0.547343,0.59517,0.655634,0.4164,0.434107,0.384605,0.335322,0.08523,0.052563,0.05948,0.038881,0.071141,0.1052,0.113697,0.07687
0.429198,0.650884,0.650918,0.614098,0.887081,1.109173,1.106098,1.070067,0.577482,0.547389,0.595194,0.655632,0.416907,0.434438,0.384935,0.3357,0.085662,0.05253,0.059424,0.038866,0.070926,0.104243,0.112762,0.076051
0.426223,0.647825,0.647847,0.610962,0.886656,1.108874,1.1058,1.06955,0.577461,0.547434,0.595218,0.655632,0.417399,0.434789,0.385295,0.336091,0.086124,0.052498,0.059369,0.038852,0.070744,0.103002,0.11157,0.075046
0.423255,0.644763,0.644776,0.607826,0.885904,1.108278,1.105221,1.068712,0.577452,0.54748,0.595243,0.655634,0.417867,0.435163,0.385686,0.336494,0.086616,0.052467,0.059315,0.03884,0.070604,0.101489,0.110134,0.073866
0.420294,0.641698,0.641707,0.604692,0.884851,1.107409,1.104388,1.06758,0.577456,0.547526,0.595269,0.655637,0.418303,0.43556,0.386108,0.336906,0.08714,0.052439,0.059262,0.038829,0.070511,0.099721,0.10847,0.072526
0.417341,0.638632,0.63864,0.601559,0.883526,1.106291,1.103325,1.066186,0.577471,0.547572,0.595296,0.655643,0.418702,0.435978,0.386559,0.337326,0.087697,0.052412,0.05921,0.038819,0.070473,0.097723,0.106598,0.071042
0.414396,0.635565,0.635575,0.598428,0.881965,1.104953,1.102062,1.064566,0.5775,0.547617,0.595326,0.655649,0.41906,0.436414,0.387032,0.337751,0.08829,0.052388,0.059161,0.038812,0.07049,0.095525,0.104547,0.069437
0.411462,0.632496,0.632513,0.595299,0.880201,1.103424,1.100626,1.062752,0.57754,0.547663,0.595358,0.655658,0.419375,0.436862,0.387524,0.338175,0.088921,0.052366,0.059114,0.038807,0.070566,0.093164,0.102345,0.067734
0.408538,0.629428,0.629455,0.592172,0.878271,1.101733,1.099044,1.060779,0.577592,0.547708,0.595392,0.655667,0.419649,0.437315,0.388024,0.338594,0.089592,0.052346,0.059071,0.038804,0.070701,0.090678,0.100028,0.065959
0.405627,0.626361,0.626401,0.589048,0.87621,1.099906,1.097341,1.058677,0.577654,0.547751,0.595427,0.655676,0.419884,0.437766,0.388526,0.339002,0.090305,0.05233,0.05903,0.038805,0.070895,0.088107,0.097627,0.06414
0.402731,0.623295,0.623351,0.585927,0.874046,1.097969,1.095539,1.056473,0.577725,0.547793,0.595464,0.655684,0.420085,0.438206,0.389019,0.33939,0.091064,0.052316,0.058993,0.038811,0.071144,0.085488,0.095178,0.062304
0.39985,0.620231,0.620307,0.582811,0.871805,1.095942,1.093655,1.054188,0.577805,0.547833,0.595503,0.655692,0.420255,0.438626,0.389495,0.339753,0.091871,0.052306,0.058959,0.03882,0.071445,0.082858,0.092712,0.060478
0.396988,0.61717,0.617268,0.5797,0.869505,1.09384,1.091702,1.05184,0.577891,0.54787,0.595542,0.655697,0.420398,0.43902,0.389944,0.340083,0.092729,0.052298,0.058928,0.038835,0.071789,0.08025,0.090256,0.058688
0.394146,0.614113,0.614235,0.576595,0.867158,1.091676,1.08969,1.04944,0.577982,0.547903,0.595581,0.655701,0.420517,0.439381,0.390358,0.340373,0.09364,0.052293,0.058899,0.038856,0.072168,0.077695,0.08784,0.056956
0.391327,0.611061,0.611208,0.573496,0.864771,1.089458,1.087624,1.046993,0.578077,0.547933,0.59562,0.655701,0.420615,0.439704,0.390732,0.34062,0.094607,0.052291,0.058872,0.038884,0.072571,0.075219,0.08549,0.055305
0.388532,0.608013,0.608188,0.570404,0.862349,1.087189,1.085506,1.044505,0.578174,0.547958,0.595658,0.655698,0.420694,0.439988,0.391061,0.34082,0.095633,0.052291,0.058847,0.03892,0.072989,0.072849,0.083231,0.053756
0.385764,0.604972,0.605174,0.56732,0.859891,1.084871,1.083335,1.041975,0.578271,0.547979,0.595693,0.655691,0.420755,0.440233,0.391345,0.340972,0.09672,0.052294,0.058823,0.038964,0.073409,0.070608,0.081086,0.052326
0.383026,0.601936,0.602167,0.564243,0.857395,1.082504,1.081108,1.039402,0.578367,0.547994,0.595724,0.655679,0.4208,0.440442,0.391587,0.341078,0.097872,0.0523,0.0588,0.039017,0.073821,0.068517,0.079075,0.05103
0.38032,0.598908,0.599166,0.561175,0.854856,1.080085,1.078821,1.036787,0.578461,0.548003,0.595751,0.655662,0.42083,0.440618,0.39179,0.34114,0.099092,0.052307,0.058777,0.03908,0.074215,0.066591,0.077215,0.049882
0.37765,0.595886,0.59617,0.558114,0.852272,1.077614,1.076471,1.034128,0.57855,0.548006,0.59577,0.65564,0.420847,0.440767,0.391961,0.341164,0.100382,0.052317,0.058753,0.039154,0.074585,0.064843,0.075519,0.048887
0.375018,0.592872,0.593181,0.555061,0.849639,1.075088,1.074053,1.031425,0.578633,0.548002,0.595782,0.655611,0.420851,0.440894,0.392106,0.341154,0.101746,0.052328,0.05873,0.03924,0.074924,0.063279,0.073994,0.048047
0.372429,0.589865,0.590198,0.552015,0.846955,1.072506,1.071565,1.028677,0.578708,0.547991,0.595784,0.655576,0.420843,0.441005,0.392231,0.341118,0.103188,0.052341,0.058705,0.039339,0.075228,0.061898,0.072641,0.047356
0.369887,0.586866,0.587222,0.548975,0.844219,1.069868,1.069006,1.025885,0.578774,0.547971,0.595777,0.655533,0.420825,0.441103,0.392341,0.341061,0.104711,0.052355,0.058681,0.039451,0.075495,0.060697,0.071457,0.046804
0.367396,0.583875,0.584254,0.545941,0.841432,1.067174,1.066377,1.023051,0.578829,0.547942,0.595759,0.655483,0.420796,0.44119,0.392437,0.340989,0.106319,0.052371,0.058657,0.039578,0.075724,0.059668,0.070432,0.046376
0.364962,0.580894,0.581296,0.542913,0.838596,1.064428,1.063681,1.020177,0.57887,0.547904,0.595729,0.655425,0.420757,0.441267,0.392522,0.340905,0.108017,0.052388,0.058633,0.03972,0.075918,0.058799,0.069557,0.046055
0.36259,0.577923,0.578347,0.539891,0.835713,1.061633,1.060922,1.017266,0.578895,0.547855,0.595687,0.655359,0.420707,0.441332,0.392593,0.340813,0.109808,0.052406,0.058611,0.039877,0.076078,0.058076,0.068816,0.045824
0.360288,0.574963,0.575412,0.536872,0.832788,1.058792,1.058105,1.01432,0.578903,0.547796,0.595632,0.655284,0.420645,0.441385,0.392651,0.340714,0.111698,0.052425,0.058591,0.040052,0.076207,0.057485,0.068197,0.045664
0.35806,0.572017,0.572491,0.533859,0.829824,1.055909,1.055237,1.011344,0.57889,0.547727,0.595566,0.6552,0.420572,0.441426,0.392693,0.34061,0.11369,0.052444,0.058574,0.040243,0.076309,0.057009,0.067682,0.045559
0.355916,0.569084,0.569589,0.53085,0.826827,1.052991,1.052324,1.00834,0.578856,0.547647,0.595489,0.655106,0.420489,0.441454,0.392721,0.340502,0.115788,0.052464,0.058562,0.040453,0.076385,0.056632,0.067257,0.045496
0.353861,0.566168,0.566707,0.527845,0.823801,1.05004,1.049373,1.005315,0.578799,0.547556,0.595402,0.655002,0.420395,0.441468,0.392732,0.340391,0.117997,0.052486,0.058555,0.040682,0.076441,0.05634,0.066908,0.045461
0.351904,0.56327,0.563849,0.524845,0.820752,1.047063,1.046391,1.00227,0.578718,0.547456,0.595308,0.65489,0.420294,0.441469,0.392728,0.340277,0.120321,0.052509,0.058555,0.04093,0.076478,0.056115,0.066621,0.045444
0.350053,0.560392,0.561015,0.521852,0.817684,1.044065,1.043384,0.999209,0.578614,0.547347,0.595209,0.654769,0.420187,0.441459,0.392711,0.340163,0.122762,0.052534,0.05856,0.041199,0.076499,0.055945,0.066385,0.045438
0.348314,0.557538,0.558208,0.518866,0.814602,1.04105,1.040358,0.996137,0.578487,0.547231,0.595107,0.654641,0.420076,0.441439,0.39268,0.340049,0.125326,0.052563,0.05857,0.041491,0.076507,0.055817,0.066188,0.045436
0.346697,0.554709,0.555428,0.51589,0.81151,1.038024,1.037318,0.993055,0.578338,0.547109,0.595002,0.654507,0.419965,0.441412,0.39264,0.339937,0.128015,0.052597,0.058585,0.041807,0.076505,0.055719,0.066021,0.045433
0.345208,0.551908,0.552678,0.51293,0.80841,1.034989,1.034268,0.989967,0.578171,0.546983,0.594895,0.654369,0.419857,0.441379,0.392592,0.339829,0.130832,0.052639,0.058605,0.042152,0.076493,0.055643,0.065876,0.045427
0.343856,0.549139,0.549958,0.509989,0.805308,1.031951,1.031212,0.986873,0.57799,0.546855,0.594789,0.654228,0.419755,0.441344,0.392539,0.339726,0.133781,0.052692,0.058631,0.042527,0.076474,0.05558,0.065745,0.045416
0.342648,0.546405,0.547272,0.507075,0.802203,1.02891,1.028153,0.983777,0.577796,0.546727,0.594684,0.654087,0.419662,0.441307,0.392484,0.339631,0.136863,0.05276,0.058663,0.042938,0.07645,0.055524,0.065624,0.0454
0.341592,0.543711,0.544621,0.504191,0.7991,1.02587,1.025094,0.980679,0.577596,0.546601,0.59458,0.653946,0.419579,0.441271,0.392429,0.339545,0.140081,0.052847,0.058705,0.043389,0.076421,0.055469,0.065507,0.045377
0.340694,0.541061,0.542008,0.501342,0.795999,1.022831,1.022036,0.97758,0.577394,0.54648,0.594478,0.653808,0.419509,0.441236,0.392376,0.339469,0.143437,0.052958,0.05876,0.043887,0.07639,0.055413,0.065391,0.045349
0.339962,0.538458,0.539437,0.498533,0.7929,1.019794,1.018981,0.974482,0.577194,0.546366,0.59438,0.653673,0.419453,0.441205,0.392328,0.339404,0.146932,0.053101,0.058832,0.044436,0.076356,0.055352,0.065275,0.045315
0.339402,0.535908,0.536909,0.495769,0.789807,1.01676,1.015929,0.971384,0.577001,0.546261,0.594286,0.653542,0.419411,0.441177,0.392284,0.339349,0.150565,0.053281,0.058928,0.045044,0.076322,0.055284,0.065156,0.045277
0.339019,0.533415,0.53443,0.493053,0.786718,1.013731,1.012882,0.968288,0.576818,0.546166,0.594198,0.653418,0.419384,0.441155,0.392247,0.339304,0.154336,0.053507,0.059056,0.045719,0.076287,0.055208,0.065034,0.045235
0.33882,0.530985,0.532001,0.490391,0.783634,1.010705,1.009837,0.965193,0.576649,0.546085,0.594117,0.653299,0.419371,0.441138,0.392216,0.33927,0.158245,0.053786,0.059225,0.046471,0.076252,0.055125,0.064909,0.04519
0.338809,0.528623,0.529627,0.487788,0.780554,1.007683,1.006796,0.9621,0.576496,0.546016,0.594043,0.653187,0.419372,0.441127,0.392192,0.339244,0.16229,0.054128,0.059443,0.047307,0.076217,0.055035,0.064779,0.045142
0.338989,0.526334,0.527309,0.485247,0.777479,1.004666,1.003758,0.959008,0.576361,0.545963,0.593976,0.653081,0.419385,0.441122,0.392174,0.339225,0.166467,0.054541,0.059721,0.048238,0.076183,0.05494,0.064646,0.045093
0.339364,0.524121,0.52505,0.482774,0.774406,1.001651,1.000722,0.955918,0.576242,0.545924,0.593916,0.652977,0.419407,0.441121,0.392161,0.339212,0.170775,0.055033,0.060068,0.049274,0.076151,0.05484,0.06451,0.045042
0.339938,0.52199,0.522852,0.480373,0.771336,0.998638,0.997686,0.952828,0.576139,0.5459,0.593863,0.652876,0.419438,0.441124,0.392153,0.339204,0.175208,0.055613,0.06049,0.050423,0.07612,0.054738,0.064372,0.044989
0.340713,0.519943,0.520719,0.478048,0.768267,0.995626,0.994651,0.949737,0.576048,0.545892,0.593816,0.652772,0.419474,0.44113,0.392148,0.339199,0.179762,0.056285,0.060998,0.051693,0.076091,0.054635,0.064233,0.044936
0.341693,0.517985,0.518654,0.475804,0.765199,0.992613,0.991614,0.946647,0.575966,0.545899,0.593776,0.652664,0.419514,0.441137,0.392144,0.339196,0.184431,0.057057,0.061596,0.053092,0.076064,0.054532,0.064095,0.044881
0.342878,0.516116,0.516663,0.473643,0.762131,0.989598,0.988575,0.943555,0.575885,0.545921,0.593742,0.652548,0.419556,0.441143,0.39214,0.339191,0.189208,0.057929,0.062292,0.054624,0.076041,0.054432,0.063957,0.044824
0.344272,0.514341,0.514751,0.47157,0.759062,0.98658,0.985532,0.940461,0.575798,0.545955,0.593715,0.65242,0.419596,0.441148,0.392135,0.339185,0.194084,0.058903,0.06309,0.056294,0.07602,0.054333,0.063822,0.044767
0.345875,0.512661,0.512927,0.469587,0.75599,0.983558,0.982486,0.937366,0.575696,0.546003,0.593698,0.652276,0.419633,0.44115,0.392127,0.339174,0.199049,0.059976,0.063992,0.058104,0.076003,0.054239,0.063688,0.044708
0.347689,0.511078,0.511202,0.467698,0.752916,0.98053,0.979435,0.934269,0.575572,0.546062,0.593693,0.652113,0.419665,0.441148,0.392116,0.339159,0.20409,0.061146,0.065001,0.060051,0.075991,0.054148,0.063557,0.044648
0.349714,0.509594,0.509588,0.465907,0.749838,0.977495,0.97638,0.931169,0.575415,0.546131,0.593702,0.651928,0.41969,0.44114,0.3921,0.339137,0.209193,0.062405,0.066117,0.062134,0.075984,0.054063,0.063429,0.044586
0.351949,0.508214,0.508095,0.464218,0.746756,0.974454,0.97332,0.928067,0.575216,0.546209,0.593727,0.651721,0.419707,0.441127,0.392079,0.33911,0.214342,0.063745,0.06734,0.064346,0.075981,0.053984,0.063305,0.044524
0.354392,0.506941,0.506734,0.462636,0.743671,0.971406,0.970255,0.924961,0.574968,0.546294,0.593769,0.65149,0.419716,0.441106,0.392052,0.339076,0.219517,0.065158,0.068664,0.06668,0.075985,0.053909,0.063184,0.044461
0.357038,0.505783,0.505512,0.461169,0.740582,0.96835,0.967185,0.921853,0.574663,0.546386,0.593828,0.651235,0.419717,0.441079,0.39202,0.339037,0.224699,0.066633,0.070082,0.069126,0.075995,0.053841,0.063068,0.044397
0.359881,0.504749,0.504437,0.459825,0.73749,0.965288,0.964111,0.918742,0.574293,0.546484,0.593904,0.650958,0.419711,0.441046,0.391983,0.338993,0.229865,0.068159,0.071585,0.071673,0.07601,0.053777,0.062955,0.044333
0.362913,0.503848,0.503519,0.458612,0.734395,0.962219,0.961033,0.915629,0.573852,0.546589,0.593997,0.65066,0.419699,0.441008,0.391942,0.338945,0.23499,0.069725,0.073162,0.074307,0.076032,0.053717,0.062847,0.04427
0.366124,0.503094,0.502764,0.457542,0.731298,0.959146,0.957951,0.912513,0.573336,0.546703,0.594104,0.650344,0.419683,0.440967,0.391898,0.338895,0.240049,0.071321,0.074799,0.077013,0.07606,0.053661,0.062743,0.044206
0.369499,0.502502,0.502183,0.45663,0.7282,0.956067,0.954866,0.909395,0.572739,0.546827,0.594226,0.650014,0.419663,0.440922,0.391853,0.338844,0.245015,0.072937,0.076485,0.079777,0.076094,0.053607,0.062642,0.044144
0.373023,0.502092,0.501789,0.455892,0.725099,0.952985,0.951778,0.906275,0.572058,0.546963,0.594361,0.649674,0.419643,0.440876,0.391807,0.338792,0.249859,0.074562,0.078208,0.082584,0.076134,0.053556,0.062544,0.044084
0.376676,0.501885,0.501596,0.455348,0.721998,0.949899,0.948689,0.903153,0.571293,0.547113,0.59451,0.649332,0.419623,0.44083,0.391763,0.338741,0.254555,0.07619,0.079956,0.085417,0.076179,0.053507,0.06245,0.044025
0.380438,0.501901,0.501622,0.455022,0.718895,0.946811,0.945596,0.90003,0.570442,0.547279,0.594671,0.648994,0.419605,0.440786,0.39172,0.338693,0.259075,0.077815,0.081723,0.088261,0.07623,0.05346,0.06236,0.043969
0.384287,0.502168,0.501888,0.454938,0.71579,0.94372,0.942501,0.896905,0.56951,0.547463,0.594846,0.648666,0.41959,0.440744,0.39168,0.338648,0.263392,0.079431,0.083502,0.091101,0.076285,0.053414,0.062274,0.043915
0.388198,0.502708,0.502415,0.455122,0.712683,0.940627,0.939403,0.893777,0.5685,0.547666,0.595035,0.648356,0.419578,0.440706,0.391643,0.338607,0.267482,0.081035,0.085287,0.09392,0.076346,0.053369,0.062191,0.043865
0.392149,0.503548,0.503227,0.455602,0.709573,0.937531,0.936302,0.890648,0.56742,0.547887,0.595238,0.64807,0.41957,0.440672,0.39161,0.338571,0.271323,0.082625,0.087075,0.096703,0.07641,0.053324,0.062112,0.043817
0.396116,0.504708,0.504347,0.456401,0.70646,0.934433,0.933197,0.887515,0.566279,0.548126,0.595455,0.647811,0.419565,0.440643,0.391581,0.33854,0.274895,0.084198,0.088862,0.099433,0.076479,0.05328,0.062037,0.043773
0.40008,0.50621,0.505793,0.457545,0.703342,0.931331,0.930089,0.884381,0.565089,0.548379,0.595682,0.647583,0.419563,0.440619,0.391556,0.338513,0.278182,0.08575,0.090643,0.102092,0.076553,0.053237,0.061965,0.043731
0.404022,0.508066,0.507585,0.459052,0.70022,0.928226,0.926977,0.881243,0.563863,0.548641,0.595917,0.647387,0.419564,0.4406,0.391536,0.338492,0.281173,0.087277,0.092411,0.104662,0.076629,0.053194,0.061898,0.043692
0.407929,0.510287,0.509733,0.460938,0.697094,0.925118,0.923861,0.878102,0.562616,0.548906,0.596154,0.647223,0.419568,0.440585,0.391519,0.338474,0.283859,0.088772,0.094157,0.107124,0.076709,0.053152,0.061834,0.043655
0.411792,0.512876,0.512247,0.463214,0.693966,0.922006,0.920741,0.874958,0.561367,0.549166,0.596386,0.647089,0.419575,0.440574,0.391506,0.33846,0.286234,0.090227,0.095871,0.109458,0.07679,0.053111,0.061773,0.043621
0.415605,0.515829,0.515127,0.465885,0.690835,0.91889,0.917617,0.871812,0.560132,0.549411,0.596603,0.64698,0.419586,0.440566,0.391495,0.338448,0.288299,0.09163,0.097537,0.111644,0.076871,0.053073,0.061715,0.043588
0.419369,0.519136,0.51837,0.468948,0.687702,0.915771,0.914488,0.868662,0.55893,0.549629,0.596796,0.646891,0.4196,0.44056,0.391487,0.338439,0.290053,0.092969,0.099141,0.113662,0.076953,0.053035,0.061661,0.043557
0.423089,0.522783,0.521966,0.472398,0.684568,0.912648,0.911357,0.865511,0.557777,0.549807,0.596954,0.646815,0.419616,0.440556,0.39148,0.33843,0.291503,0.094232,0.100666,0.115494,0.077033,0.053,0.061608,0.043527
0.426773,0.526752,0.525901,0.476223,0.681433,0.909521,0.908221,0.862357,0.556691,0.549935,0.597067,0.646745,0.419633,0.440552,0.391475,0.338422,0.292655,0.095407,0.102094,0.117122,0.077112,0.052967,0.061558,0.043498
0.430434,0.531023,0.530159,0.480407,0.678296,0.906392,0.905083,0.859202,0.555687,0.550002,0.597124,0.646674,0.419649,0.440549,0.391471,0.338414,0.293516,0.096482,0.103408,0.118532,0.077189,0.052936,0.06151,0.043469
0.434085,0.535574,0.534717,0.484932,0.675158,0.90326,0.901942,0.856045,0.554777,0.549998,0.597118,0.646595,0.419665,0.440546,0.391467,0.338405,0.294096,0.097446,0.104591,0.119711,0.077264,0.052906,0.061464,0.04344
0.437744,0.540385,0.539554,0.489775,0.672019,0.900125,0.898799,0.852887,0.553973,0.549917,0.597041,0.646498,0.419678,0.440541,0.391462,0.338395,0.294403,0.098289,0.105629,0.120649,0.077336,0.052879,0.061419,0.043411
0.441425,0.545435,0.54465,0.494913,0.668878,0.896989,0.895654,0.849728,0.553283,0.549754,0.59689,0.646379,0.419689,0.440535,0.391456,0.338383,0.294447,0.099003,0.10651,0.12134,0.077407,0.052854,0.061376,0.043383
0.445144,0.550708,0.549986,0.500323,0.665737,0.893851,0.892508,0.846568,0.552712,0.549509,0.596663,0.64623,0.419697,0.440528,0.391448,0.33837,0.294237,0.099583,0.107225,0.121779,0.077475,0.052831,0.061333,0.043354
0.448914,0.556187,0.555542,0.50598,0.662595,0.890712,0.889362,0.843408,0.552258,0.549182,0.59636,0.646047,0.419702,0.440519,0.391438,0.338356,0.293782,0.100023,0.107768,0.121969,0.077541,0.052809,0.061292,0.043325
